{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2024/4/1/0/9281661/waterfall_9281661_2024-04-01T00-16-58.png', 'waterfall_status': 'with-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/9/5765888/waterfall_5765888_2022-04-10T09-39-14.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/9/5765887/waterfall_5765887_2022-04-10T09-26-12.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/9/5765886/waterfall_5765886_2022-04-10T09-18-24.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/8/5765618/waterfall_5765618_2022-04-10T08-46-49.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/8/5765618/waterfall_5765618_2022-04-10T08-46-49.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/8/5765560/waterfall_5765560_2022-04-10T08-29-19.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/7/5765137/waterfall_5765137_2022-04-10T07-31-42.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/7/5765617/waterfall_5765617_2022-04-10T07-20-30.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/7/5765136/waterfall_5765136_2022-04-10T07-06-15.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/6/5765036/waterfall_5765036_2022-04-10T06-09-20.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/5/5764773/waterfall_5764773_2022-04-10T05-15-23.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/4/5764634/waterfall_5764634_2022-04-10T04-21-32.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/3/5764357/waterfall_5764357_2022-04-10T03-00-16.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/2/5764249/waterfall_5764249_2022-04-10T02-07-15.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/10/1/5764248/waterfall_5764248_2022-04-10T01-56-28.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/9/23/5763750/waterfall_5763750_2022-04-09T23-22-52.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/9/21/5763437/waterfall_5763437_2022-04-09T21-53-20.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/9/21/5763436/waterfall_5763436_2022-04-09T21-43-58.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/8/17/5756880/waterfall_5756880_2022-04-08T17-38-01.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/8/16/5756172/waterfall_5756172_2022-04-08T16-05-59.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/8/14/5756171/waterfall_5756171_2022-04-08T14-32-45.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/8/11/5754492/waterfall_5754492_2022-04-08T11-30-55.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/7/21/5750907/waterfall_5750907_2022-04-07T21-08-47.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/7/18/5750284/waterfall_5750284_2022-04-07T18-03-41.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/7/15/5743502/waterfall_5743502_2022-04-07T15-49-40.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/18/5733745/waterfall_5733745_2022-04-06T18-19-52.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/8/5733744/waterfall_5733744_2022-04-06T08-23-59.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/6/5733743/waterfall_5733743_2022-04-06T06-46-30.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/5/5733742/waterfall_5733742_2022-04-06T05-14-32.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/5/5733742/waterfall_5733742_2022-04-06T05-14-32.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/6/3/5733408/waterfall_5733408_2022-04-06T03-10-48.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/5/8/5733739/waterfall_5733739_2022-04-05T08-38-48.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/5/6/5733738/waterfall_5733738_2022-04-05T06-59-43.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/5/5/5733737/waterfall_5733737_2022-04-05T05-27-02.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/4/5/5720085/waterfall_5720085_2022-04-04T05-00-48.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/3/7/5720194/waterfall_5720194_2022-04-03T07-07-29.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/3/2/5720057/waterfall_5720057_2022-04-03T02-34-28.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/2/17/5719555/waterfall_5719555_2022-04-02T17-43-59.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/2/3/5708125/waterfall_5708125_2022-04-02T03-07-50.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/4/1/0/5711674/waterfall_5711674_2022-04-01T00-11-42.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/29/3/5690535/waterfall_5690535_2022-03-29T03-04-59.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/28/5/5682205/waterfall_5682205_2022-03-28T05-36-52.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/27/20/5681093/waterfall_5681093_2022-03-27T20-30-09.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/27/18/5681092/waterfall_5681092_2022-03-27T18-55-42.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/27/7/5681091/waterfall_5681091_2022-03-27T07-23-19.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/27/5/5681090/waterfall_5681090_2022-03-27T05-49-25.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/26/20/5681089/waterfall_5681089_2022-03-26T20-43-21.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/26/19/5681088/waterfall_5681088_2022-03-26T19-08-34.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/26/17/5681087/waterfall_5681087_2022-03-26T17-37-44.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/25/21/5673987/waterfall_5673987_2022-03-25T21-08-37.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/25/3/5667385/waterfall_5667385_2022-03-25T03-02-00.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/23/5674553/waterfall_5674553_2022-03-24T23-34-07.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/22/5674565/waterfall_5674565_2022-03-24T22-57-53.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/12/5667926/waterfall_5667926_2022-03-24T12-35-30.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/12/5667926/waterfall_5667926_2022-03-24T12-35-30.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/10/5667925/waterfall_5667925_2022-03-24T10-47-04.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/8/5667896/waterfall_5667896_2022-03-24T08-04-19.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/24/3/5665752/waterfall_5665752_2022-03-24T03-24-10.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/23/22/5667924/waterfall_5667924_2022-03-23T22-08-06.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/22/1/5650553/waterfall_5650553_2022-03-22T01-01-58.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/16/5656316/waterfall_5656316_2022-03-21T16-27-51.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/16/5648298/waterfall_5648298_2022-03-21T16-00-16.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/15/5656150/waterfall_5656150_2022-03-21T15-45-33.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/14/5656315/waterfall_5656315_2022-03-21T14-53-12.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/14/5650552/waterfall_5650552_2022-03-21T14-15-37.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/14/5656149/waterfall_5656149_2022-03-21T14-11-23.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/4/5643817/waterfall_5643817_2022-03-21T04-23-12.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/3/5643802/waterfall_5643802_2022-03-21T03-51-58.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/2/5643816/waterfall_5643816_2022-03-21T02-44-53.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/2/5649455/waterfall_5649455_2022-03-21T02-01-36.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/1/5643815/waterfall_5643815_2022-03-21T01-12-22.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/21/1/5643813/waterfall_5643813_2022-03-21T01-00-43.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/19/5643783/waterfall_5643783_2022-03-20T19-33-36.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/16/5643806/waterfall_5643806_2022-03-20T16-12-04.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/15/5643812/waterfall_5643812_2022-03-20T15-55-48.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/15/5643801/waterfall_5643801_2022-03-20T15-37-08.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/14/5643805/waterfall_5643805_2022-03-20T14-37-44.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/14/5643811/waterfall_5643811_2022-03-20T14-21-44.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/14/5643800/waterfall_5643800_2022-03-20T14-03-28.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/14/5643800/waterfall_5643800_2022-03-20T14-03-28.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/8/5649454/waterfall_5649454_2022-03-20T08-59-14.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/8/5643780/waterfall_5643780_2022-03-20T08-42-49.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/5/5644996/waterfall_5644996_2022-03-20T05-41-20.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/3/5646752/waterfall_5646752_2022-03-20T03-33-04.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/2/5643814/waterfall_5643814_2022-03-20T02-55-34.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/1/5646751/waterfall_5646751_2022-03-20T01-58-13.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/20/1/5643799/waterfall_5643799_2022-03-20T01-00-34.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/16/5646750/waterfall_5646750_2022-03-19T16-52-39.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/16/5643804/waterfall_5643804_2022-03-19T16-30-40.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/15/5643798/waterfall_5643798_2022-03-19T15-55-49.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/14/5643797/waterfall_5643797_2022-03-19T14-21-41.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/13/5643807/waterfall_5643807_2022-03-19T13-09-13.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/11/5643774/waterfall_5643774_2022-03-19T11-35-02.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/10/5643777/waterfall_5643777_2022-03-19T10-11-32.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/8/5643776/waterfall_5643776_2022-03-19T08-38-41.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/19/6/5643769/waterfall_5643769_2022-03-19T06-03-43.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/16/2/5618077/waterfall_5618077_2022-03-16T02-59-24.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/18/5618132/waterfall_5618132_2022-03-15T18-15-39.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/15/5618060/waterfall_5618060_2022-03-15T15-50-58.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/14/5618059/waterfall_5618059_2022-03-15T14-06-47.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/13/5618076/waterfall_5618076_2022-03-15T13-10-03.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/12/5618058/waterfall_5618058_2022-03-15T12-25-47.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/11/5618075/waterfall_5618075_2022-03-15T11-28-08.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/10/5618057/waterfall_5618057_2022-03-15T10-48-06.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/10/5618057/waterfall_5618057_2022-03-15T10-48-06.png', 'waterfall_status': 'without-signal'}
{'waterfall': 'https://s3.eu-central-1.wasabisys.com/satnogs-network/data_obs/2022/3/15/10/5618131/waterfall_5618131_2022-03-15T10-10-23.png', 'waterfall_status': 'without-signal'}
